UpdateCount,WinRate
229,38.709677
230,38.400000
231,38.400000
232,38.095238
233,38.095238
234,37.795276
235,38.281250
236,38.759690
237,38.759690
238,38.759690
239,38.461538
240,38.461538
241,38.461538
242,38.167939
243,38.167939
244,38.167939
245,38.167939
246,37.878788
247,37.593985
248,37.593985
249,37.593985
250,37.313433
251,37.313433
252,37.037037
253,37.037037
254,37.037037
255,37.500000
256,37.500000
257,37.500000
258,37.226277
259,37.226277
260,36.956522
261,36.956522
262,36.690647
263,36.690647
264,37.142857
265,37.142857
266,36.879433
267,36.879433
268,36.879433
269,36.619718
270,37.062937
271,37.062937
272,37.500000
273,37.500000
274,37.241379
275,37.241379
276,37.671233
277,37.671233
278,37.414966
279,37.414966
280,37.162162
281,37.162162
282,37.583893
283,37.583893
284,38.000000
285,37.748344
286,37.748344
287,37.500000
288,37.500000
289,37.500000
290,37.254902
291,37.254902
292,37.254902
293,37.012987
294,37.012987
295,36.774194
296,36.538462
297,36.538462
298,36.538462
299,36.538462
300,36.538462
301,36.538462
302,36.538462
303,36.305732
304,36.305732
305,36.305732
306,36.075949
307,36.075949
308,36.075949
309,35.849057
310,35.849057
311,35.625000
312,35.625000
313,35.625000
314,36.024845
315,35.802469
316,35.802469
317,35.582822
318,35.582822
319,35.582822
320,35.365854
321,35.365854
322,35.151515
323,35.151515
324,35.151515
325,35.151515
326,34.939759
327,34.730539
328,35.119048
329,35.119048
330,35.119048
331,35.119048
332,34.911243
333,34.911243
334,34.911243
335,34.705882
336,34.705882
337,35.087719
338,35.465116
339,35.838150
340,35.838150
341,35.838150
342,36.206897
343,36.206897
344,36.206897
345,36.000000
346,36.000000
347,36.000000
348,36.000000
349,35.795455
350,35.795455
351,35.593220
352,35.593220
353,35.393258
354,35.754190
355,35.754190
356,35.754190
357,35.555556
358,35.555556
359,35.555556
360,35.359116
361,35.359116
362,35.359116
363,35.164835
364,35.164835
365,34.972678
366,34.972678
367,34.972678
368,35.326087
369,35.326087
370,35.675676
371,36.021505
372,36.021505
373,35.828877
374,35.828877
375,35.638298
376,35.978836
377,35.978836
378,35.978836
379,35.978836
380,35.789474
381,36.125654
382,35.937500
383,35.937500
384,36.269430
385,36.269430
386,36.082474
387,36.082474
388,35.897436
389,35.897436
390,35.714286
391,36.040609
392,36.363636
393,36.683417
394,37.000000
395,37.000000
396,36.815920
397,36.633663
398,36.633663
399,36.633663
400,36.633663
401,36.453202
402,36.453202
403,36.274510
404,36.585366
405,36.585366
406,36.893204
407,37.198068
408,37.500000
409,37.799043
410,38.095238
411,38.095238
412,38.095238
413,38.095238
414,38.095238
415,37.914692
416,38.207547
417,38.207547
418,38.028169
419,38.028169
420,38.028169
421,37.850467
422,37.850467
423,37.674419
424,37.674419
425,37.674419
426,37.674419
427,37.500000
428,37.500000
429,37.327189
430,37.327189
431,37.155963
432,37.155963
433,36.986301
434,37.272727
435,37.556561
436,37.556561
437,37.556561
438,37.387387
439,37.387387
440,37.219731
441,37.500000
442,37.777778
443,37.777778
444,38.053097
445,38.053097
446,38.325991
447,38.157895
448,38.427948
449,38.427948
450,38.427948
451,38.260870
452,38.528139
453,38.528139
454,38.793103
455,39.055794
456,39.055794
457,38.888889
458,39.148936
459,39.406780
460,39.406780
461,39.406780
462,39.240506
463,39.240506
464,39.495798
465,39.495798
466,39.495798
467,39.330544
468,39.330544
469,39.330544
470,39.166667
471,39.166667
472,39.004149
473,38.842975
474,39.094650
475,39.094650
476,39.094650
477,38.934426
478,38.934426
479,38.934426
480,38.775510
481,38.775510
482,39.024390
483,39.024390
484,38.866397
485,38.709677
486,38.709677
487,38.554217
488,38.554217
489,38.554217
490,38.800000
491,38.800000
492,39.043825
493,39.043825
494,39.043825
495,38.888889
496,39.130435
497,39.130435
498,39.370079
499,39.370079
500,39.215686
501,39.062500
502,39.062500
503,38.910506
504,38.759690
505,38.996139
506,38.846154
507,38.846154
508,38.846154
509,38.697318
510,38.697318
511,38.931298
512,38.931298
513,38.931298
514,38.931298
515,38.931298
516,38.931298
517,38.931298
518,38.783270
519,38.783270
520,38.783270
521,38.636364
522,38.867925
523,38.867925
524,39.097744
525,39.325843
526,39.325843
527,39.325843
528,39.179104
529,39.179104
530,39.179104
531,39.179104
532,39.405204
533,39.405204
534,39.629630
535,39.629630
536,39.852399
537,39.852399
538,39.852399
539,39.705882
540,39.926740
541,39.926740
542,39.781022
543,39.781022
544,39.636364
545,39.855072
546,39.711191
547,39.711191
548,39.568345
549,39.568345
550,39.568345
551,39.568345
552,39.568345
553,39.426523
554,39.426523
555,39.426523
556,39.285714
557,39.501779
558,39.501779
559,39.501779
560,39.361702
561,39.361702
562,39.222615
563,39.222615
564,39.436620
565,39.436620
566,39.436620
567,39.298246
568,39.160839
569,39.160839
570,39.160839
571,39.024390
572,39.236111
573,39.446367
574,39.446367
575,39.446367
576,39.446367
577,39.446367
578,39.310345
579,39.518900
580,39.518900
581,39.518900
582,39.518900
583,39.726027
584,39.726027
585,39.931741
586,40.136054
587,40.136054
588,40.136054
589,40.000000
590,40.000000
591,39.864865
592,39.864865
593,39.864865
594,39.730640
595,39.932886
596,40.133779
597,40.333333
598,40.333333
599,40.199336
600,40.397351
601,40.397351
602,40.264026
603,40.264026
604,40.460526
605,40.460526
606,40.655738
607,40.655738
608,40.655738
609,40.655738
610,40.522876
611,40.522876
612,40.716612
613,40.716612
614,40.584416
615,40.584416
616,40.453074
617,40.645161
618,40.514469
619,40.514469
620,40.705128
621,40.705128
622,40.575080
623,40.575080
624,40.575080
625,40.445860
626,40.445860
627,40.445860
628,40.317460
629,40.317460
630,40.317460
631,40.189873
632,40.189873
633,40.378549
634,40.566038
635,40.438871
636,40.438871
637,40.312500
638,40.498442
639,40.498442
640,40.372671
641,40.372671
642,40.372671
643,40.247678
