UpdateCount,WinRate
280,49.367089
281,49.367089
282,49.367089
283,49.056604
284,49.056604
285,49.375000
286,49.689441
287,49.689441
288,49.382716
289,49.693252
290,49.390244
291,49.390244
292,49.696970
293,49.696970
294,49.696970
295,49.397590
296,49.700599
297,49.700599
298,49.404762
299,49.404762
300,49.112426
301,49.112426
302,49.411765
303,49.122807
304,48.837209
305,48.837209
306,48.554913
307,48.554913
308,48.554913
309,48.554913
310,48.850575
311,48.850575
312,48.850575
313,48.571429
314,48.571429
315,48.863636
316,48.863636
317,48.863636
318,48.587571
319,48.314607
320,48.314607
321,48.044693
322,48.333333
323,48.333333
324,48.333333
325,48.066298
326,48.351648
327,48.087432
328,48.087432
329,47.826087
330,47.826087
331,47.826087
332,47.567568
333,47.567568
334,47.567568
335,47.311828
336,47.311828
337,47.593583
338,47.593583
339,47.340426
340,47.340426
341,47.340426
342,47.089947
343,47.089947
344,47.089947
345,46.842105
346,46.842105
347,46.596859
348,46.596859
349,46.354167
350,46.632124
351,46.632124
352,46.907216
353,47.179487
354,47.448980
355,47.448980
356,47.208122
357,47.474747
358,47.738693
359,47.738693
360,47.500000
361,47.761194
362,47.761194
363,48.019802
364,48.275862
365,48.275862
366,48.039216
367,48.039216
368,48.292683
369,48.292683
370,48.058252
371,48.058252
372,48.058252
373,47.826087
374,47.826087
375,48.076923
376,48.325359
377,48.325359
378,48.095238
379,48.095238
380,48.095238
381,48.341232
382,48.341232
383,48.113208
384,48.113208
385,48.113208
386,48.356808
387,48.356808
388,48.598131
389,48.598131
390,48.372093
391,48.372093
392,48.148148
393,48.387097
394,48.387097
395,48.165138
396,48.165138
397,48.401826
398,48.401826
399,48.181818
400,47.963801
401,47.963801
402,47.747748
403,47.747748
404,47.533632
405,47.321429
406,47.321429
407,47.321429
408,47.555556
409,47.345133
410,47.345133
411,47.577093
412,47.577093
413,47.807018
414,48.034934
415,48.034934
416,48.034934
417,47.826087
418,47.826087
419,47.826087
420,47.826087
421,47.619048
422,47.844828
423,47.844828
424,47.844828
425,47.639485
426,47.639485
427,47.639485
428,47.863248
429,47.863248
430,47.863248
431,48.085106
432,48.085106
433,47.881356
434,48.101266
435,48.319328
436,48.319328
437,48.117155
438,48.117155
439,48.117155
440,47.916667
441,47.916667
442,48.132780
443,48.132780
444,48.347107
445,48.559671
446,48.559671
447,48.559671
448,48.559671
449,48.770492
450,48.979592
451,49.186992
452,49.186992
453,49.392713
454,49.392713
455,49.193548
456,49.397590
457,49.397590
458,49.200000
459,49.402390
460,49.402390
461,49.402390
462,49.206349
463,49.206349
464,49.206349
465,49.407115
466,49.407115
467,49.212598
468,49.212598
469,49.019608
470,49.019608
471,48.828125
472,48.638132
473,48.638132
474,48.449612
475,48.449612
476,48.262548
477,48.262548
478,48.262548
479,48.262548
480,48.076923
481,48.076923
482,47.892720
483,47.892720
484,47.709924
485,47.908745
486,47.908745
487,48.106061
488,48.301887
489,48.496241
490,48.496241
491,48.689139
492,48.689139
493,48.880597
494,48.880597
495,48.880597
496,49.070632
497,49.259259
498,49.259259
499,49.077491
500,49.264706
501,49.264706
502,49.084249
503,49.270073
504,49.270073
505,49.454545
506,49.454545
507,49.275362
508,49.275362
509,49.097473
510,49.097473
511,49.097473
512,48.920863
513,49.103943
514,49.103943
515,48.928571
