UpdateCount,WinRate
371,34.482759
372,34.482759
373,34.285714
374,34.285714
375,34.090909
376,34.463277
377,34.831461
378,34.831461
379,34.636872
380,34.636872
381,34.636872
382,35.000000
383,35.000000
384,35.000000
385,34.806630
386,34.806630
387,34.615385
388,34.615385
389,34.615385
390,34.426230
391,34.426230
392,34.426230
393,34.239130
394,34.239130
395,34.054054
396,34.054054
397,33.870968
398,33.870968
399,33.870968
400,33.689840
401,34.042553
402,34.042553
403,34.042553
404,33.862434
405,33.862434
406,34.210526
407,34.210526
408,34.031414
409,34.375000
410,34.375000
411,34.715026
412,35.051546
413,35.051546
414,34.871795
415,34.871795
416,34.693878
417,34.693878
418,34.693878
419,34.517766
420,34.517766
421,34.517766
422,34.343434
423,34.343434
424,34.673367
425,35.000000
426,35.000000
427,35.000000
428,34.825871
429,34.825871
430,34.653465
431,34.653465
432,34.482759
433,34.803922
434,34.803922
435,34.634146
436,34.634146
437,34.951456
438,34.951456
439,35.265700
440,35.096154
441,35.096154
442,35.096154
443,35.406699
444,35.406699
445,35.406699
446,35.238095
447,35.238095
448,35.238095
449,35.071090
450,35.071090
451,35.071090
452,34.905660
453,34.905660
454,35.211268
455,35.514019
456,35.514019
457,35.813953
458,36.111111
459,36.111111
460,36.111111
461,35.944700
462,36.238532
463,36.238532
464,36.073059
465,36.073059
466,35.909091
467,36.199095
468,36.199095
469,36.486486
470,36.486486
471,36.486486
472,36.771300
473,36.771300
474,36.771300
475,36.771300
476,36.771300
477,36.771300
478,36.607143
479,36.607143
480,36.444444
481,36.444444
482,36.725664
483,36.725664
484,36.563877
485,36.563877
486,36.403509
487,36.403509
488,36.403509
489,36.244541
490,36.244541
491,36.086957
492,36.086957
493,35.930736
494,35.930736
495,35.930736
496,35.775862
497,35.775862
498,36.051502
499,36.051502
500,35.897436
501,35.897436
502,35.897436
503,35.744681
504,35.744681
505,35.593220
506,35.593220
507,35.593220
508,35.593220
509,35.593220
510,35.443038
511,35.443038
512,35.443038
513,35.294118
514,35.294118
515,35.564854
516,35.564854
517,35.564854
518,35.564854
519,35.564854
520,35.564854
521,35.416667
522,35.416667
523,35.269710
524,35.269710
525,35.269710
526,35.123967
527,35.123967
528,34.979424
529,34.979424
530,34.979424
531,34.979424
532,34.836066
533,34.836066
534,35.102041
535,35.102041
536,35.365854
537,35.222672
538,35.222672
539,35.080645
540,34.939759
541,34.939759
542,35.200000
543,35.200000
544,35.458167
545,35.317460
546,35.317460
547,35.573123
548,35.573123
549,35.826772
550,35.826772
551,35.686275
552,35.937500
553,35.937500
554,35.937500
555,35.797665
556,36.046512
557,36.046512
558,36.046512
559,36.293436
560,36.293436
561,36.538462
562,36.538462
563,36.538462
564,36.398467
565,36.398467
566,36.641221
567,36.641221
568,36.501901
569,36.501901
570,36.363636
571,36.226415
572,36.466165
573,36.466165
574,36.329588
575,36.329588
576,36.567164
577,36.802974
578,36.802974
579,36.802974
580,36.802974
581,37.037037
582,37.037037
583,37.037037
584,36.900369
585,36.900369
586,36.900369
587,36.764706
588,36.996337
589,36.996337
590,36.996337
591,36.996337
592,36.861314
593,36.861314
594,36.861314
595,36.727273
596,36.727273
597,36.594203
598,36.823105
599,37.050360
600,37.050360
601,37.050360
602,37.050360
603,36.917563
604,37.142857
605,37.142857
606,37.142857
607,37.142857
608,37.142857
609,37.366548
610,37.366548
611,37.366548
612,37.234043
613,37.455830
614,37.455830
615,37.455830
616,37.323944
617,37.323944
618,37.543860
619,37.543860
620,37.762238
621,37.762238
622,37.762238
623,37.630662
624,37.630662
625,37.500000
626,37.500000
627,37.716263
628,37.716263
629,37.586207
630,37.800687
631,38.013699
632,38.013699
633,37.883959
634,37.883959
635,37.755102
636,37.755102
637,37.966102
638,37.966102
639,37.966102
640,37.966102
641,37.837838
642,37.837838
643,37.837838
644,37.837838
645,37.837838
646,37.837838
647,37.710438
648,37.710438
649,37.710438
650,37.583893
651,37.583893
652,37.583893
653,37.458194
654,37.458194
655,37.333333
656,37.541528
657,37.541528
658,37.541528
659,37.417219
660,37.623762
661,37.828947
662,37.828947
663,37.704918
664,37.704918
665,37.581699
666,37.581699
667,37.581699
668,37.581699
669,37.785016
670,37.785016
671,37.662338
672,37.662338
673,37.540453
674,37.540453
675,37.540453
676,37.540453
677,37.419355
678,37.620579
679,37.820513
680,37.820513
681,37.699681
682,37.699681
683,37.898089
684,37.898089
685,37.777778
686,37.777778
687,37.777778
688,37.658228
689,37.658228
690,37.658228
691,37.539432
692,37.539432
693,37.421384
694,37.421384
695,37.421384
696,37.304075
697,37.304075
698,37.187500
699,37.187500
700,37.071651
701,37.071651
702,37.071651
703,37.071651
704,37.267081
705,37.267081
706,37.267081
707,37.151703
708,37.151703
709,37.037037
710,37.037037
711,36.923077
712,36.923077
713,36.809816
714,36.697248
715,36.697248
716,36.697248
717,36.585366
718,36.585366
719,36.778116
720,36.969697
721,36.969697
722,36.969697
723,36.858006
724,36.858006
725,36.858006
726,36.858006
727,37.048193
728,37.048193
729,36.936937
730,36.936937
731,36.936937
732,36.936937
733,36.936937
734,36.826347
735,36.826347
736,36.826347
737,36.716418
738,36.716418
739,36.716418
740,36.716418
741,36.607143
742,36.607143
743,36.795252
744,36.982249
745,36.982249
746,36.982249
747,36.982249
748,36.873156
749,37.058824
750,37.058824
751,36.950147
752,36.950147
753,36.842105
754,36.842105
755,36.842105
756,36.734694
757,36.734694
758,36.627907
759,36.627907
760,36.627907
761,36.627907
762,36.521739
763,36.521739
764,36.705202
765,36.705202
766,36.599424
767,36.781609
768,36.962751
769,36.962751
770,36.962751
771,36.962751
772,36.962751
773,36.857143
774,36.857143
775,36.857143
776,36.752137
777,36.931818
778,36.827195
779,37.005650
780,37.005650
781,37.183099
782,37.183099
783,37.078652
784,37.254902
785,37.254902
786,37.150838
787,37.150838
788,37.325905
789,37.325905
790,37.500000
791,37.500000
792,37.396122
793,37.396122
794,37.569061
795,37.569061
796,37.465565
797,37.465565
798,37.465565
799,37.465565
800,37.362637
801,37.362637
802,37.362637
803,37.260274
804,37.431694
805,37.602180
806,37.771739
807,37.771739
808,37.771739
809,37.669377
810,37.669377
811,37.567568
812,37.735849
813,37.735849
814,37.634409
815,37.634409
816,37.634409
817,37.533512
818,37.533512
819,37.700535
820,37.866667
821,37.866667
822,37.866667
823,37.866667
824,38.031915
825,38.031915
826,37.931034
827,37.931034
828,37.830688
829,37.830688
830,37.830688
831,37.830688
832,37.730871
833,37.894737
834,37.894737
835,37.894737
836,37.795276
837,37.795276
838,37.696335
839,37.696335
840,37.597911
841,37.597911
842,37.597911
843,37.760417
844,37.760417
845,37.662338
846,37.662338
847,37.662338
848,37.662338
849,37.564767
850,37.467700
851,37.467700
852,37.371134
853,37.532134
854,37.532134
855,37.692308
856,37.692308
857,37.692308
858,37.692308
859,37.595908
860,37.595908
861,37.500000
862,37.500000
863,37.404580
864,37.404580
865,37.309645
866,37.309645
867,37.309645
868,37.468354
869,37.468354
870,37.373737
871,37.531486
872,37.688442
873,37.688442
874,37.688442
875,37.593985
876,37.500000
877,37.655860
878,37.810945
879,37.810945
880,37.810945
881,37.810945
882,37.810945
883,37.965261
884,37.965261
885,37.965261
886,38.118812
887,38.271605
888,38.271605
889,38.271605
890,38.177340
891,38.177340
892,38.083538
893,38.083538
894,38.083538
895,37.990196
896,37.990196
897,37.897311
898,37.897311
899,37.804878
900,37.956204
901,38.106796
902,38.256659
903,38.256659
904,38.256659
905,38.164251
906,38.164251
907,38.164251
908,38.072289
909,38.221154
910,38.221154
911,38.129496
912,38.129496
913,38.038278
914,38.038278
915,38.038278
916,38.038278
917,37.947494
918,37.947494
919,38.095238
920,38.095238
921,38.004751
922,38.004751
923,38.004751
924,38.004751
925,38.004751
926,37.914692
927,38.061466
928,38.207547
929,38.352941
930,38.352941
931,38.497653
932,38.497653
933,38.641686
934,38.641686
935,38.551402
936,38.551402
937,38.461538
938,38.461538
939,38.372093
940,38.372093
941,38.515081
942,38.515081
943,38.515081
944,38.515081
945,38.657407
946,38.799076
947,38.799076
948,38.940092
949,39.080460
950,39.080460
951,38.990826
952,38.990826
953,38.990826
954,38.990826
955,38.901602
956,38.901602
957,38.812785
958,38.812785
959,38.812785
960,38.724374
961,38.724374
962,38.724374
963,38.724374
964,38.636364
965,38.636364
966,38.548753
967,38.548753
968,38.548753
969,38.461538
970,38.461538
971,38.600451
972,38.600451
973,38.600451
974,38.513514
975,38.651685
976,38.651685
977,38.651685
978,38.565022
979,38.702461
980,38.839286
981,38.839286
982,38.975501
983,38.975501
984,38.888889
985,39.024390
986,39.024390
987,39.024390
988,38.938053
989,38.938053
990,38.938053
991,38.852097
992,38.852097
993,38.986784
994,38.986784
995,38.986784
996,38.901099
997,38.901099
998,38.815789
999,38.815789
1000,38.815789
